strain	date	country	state	division	host	lineage	authors	journal	title	url	latitude	longitude
KR348924	2003-08-19	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	33.1781	-115.6144
KR348923	2003-08-19	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	33.2819	-115.5786
KR348922	2009-08-18	USA	CA	CA/Contra_Costa	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	37.8944	-121.588
KR348921	2009-03-08	USA	CA	CA/Contra_Costa	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.011	-121.797
KR348920	2009-03-08	USA	CA	CA/Contra_Costa	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.0108	-121.797
KR348919	2009-07-29	USA	CA	CA/Contra_Costa	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.0014	-121.621
KR348918	2011-03-10	USA	CA	CA/Contra_Costa	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.0092	-122.0372
KR348916	2008-08-18	USA	CA	CA/Contra_Costa	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	37.9986	-121.679
KR348915	2011-08-29	USA	CA	CA/Contra_Costa	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	37.975	-121.5822
AF404756	2000-08-01	USA	NY	NY/Rockland	Bird-crow	NY99	Lanciotti et al	Virology 298 (1), 96-105 (2002)	Complete genome sequences and phylogenetic analysis of West Nile virus strains isolated from the United States, Europe, and the Middle East	https://www.ncbi.nlm.nih.gov/pubmed/12093177	41.156	-73.9936
AF404755	2000-08-01	USA	NY	NY/Oswego	Bird-other	NY99	Lanciotti et al	Virology 298 (1), 96-105 (2002)	Complete genome sequences and phylogenetic analysis of West Nile virus strains isolated from the United States, Europe, and the Middle East	https://www.ncbi.nlm.nih.gov/pubmed/12093177	43.4604	-76.2434
AF404754	2000-08-01	USA	NJ	NJ/Bergen	Mosquito-Culex	NY99	Lanciotti et al	Virology 298 (1), 96-105 (2002)	Complete genome sequences and phylogenetic analysis of West Nile virus strains isolated from the United States, Europe, and the Middle East	https://www.ncbi.nlm.nih.gov/pubmed/12093177	40.9453	-74.0713
AF404753	2000-08-01	USA	MD	MD/Baltimore	Bird-crow	NY99	Lanciotti et al	Virology 298 (1), 96-105 (2002)	Complete genome sequences and phylogenetic analysis of West Nile virus strains isolated from the United States, Europe, and the Middle East	https://www.ncbi.nlm.nih.gov/pubmed/12093177	39.425	-76.7779
AY712948	2003-08-01	USA	TX	TX/Harris	Mosquito-Culex	WN02	Davis et al	Virology 330 (1), 342-350 (2004)	Emergence of attenuated West Nile virus variants in Texas, 2003	https://www.ncbi.nlm.nih.gov/pubmed/15527859	29.7427	-95.3079
AY712947	2003-08-01	USA	TX	TX/Harris	Bird-other	WN02	Davis et al	Virology 330 (1), 342-350 (2004)	Emergence of attenuated West Nile virus variants in Texas, 2003	https://www.ncbi.nlm.nih.gov/pubmed/15527859	29.7427	-95.3079
AY712946	2003-08-01	USA	TX	TX/Harris	Bird-other	WN02	Davis et al	Virology 330 (1), 342-350 (2004)	Emergence of attenuated West Nile virus variants in Texas, 2003	https://www.ncbi.nlm.nih.gov/pubmed/15527859	29.7427	-95.3079
AY712945	2003-08-01	USA	TX	TX/Harris	Bird-other	WN02	Davis et al	Virology 330 (1), 342-350 (2004)	Emergence of attenuated West Nile virus variants in Texas, 2003	https://www.ncbi.nlm.nih.gov/pubmed/15527859	29.7427	-95.3079
AF533540	2001-09-15	USA	NY	NY/Nassau	Human	NY99	Huang et al	Emerging Infect. Dis. 8 (12), 1367-1371 (2002)	First Isolation of West Nile virus from a patient with encephalitis in the United States	https://www.ncbi.nlm.nih.gov/pubmed/12498649	40.6667	-73.5562
AF196835	1999-09-15	USA	NY	NY/Bronx	Bird-other	NY99	Lanciotti et al	Science 286 (5448), 2333-2337 (1999)	Origin of the West Nile virus responsible for an outbreak of encephalitis in the northeastern United States	https://www.ncbi.nlm.nih.gov/pubmed/10600742	40.7656	-73.9624
DQ080072	2001-08-01	USA	FL	FL/Palm_Beach	Bird-other	NY99	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	26.6941	-80.0379
DQ080062	2002-08-01	USA	LA	LA/Iberia	Mosquito-other	NY99	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	29.9366	-91.8695
DQ080061	2004-08-01	USA	LA	LA/Iberia	Bird-other	WN02	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	29.9366	-91.8695
DQ080059	2003-08-01	USA	CA	CA/Sacramento	Bird-crow	WN02	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	38.5795	-121.4913
DQ080058	2003-08-01	USA	CA	CA/Los_Angeles	Bird-crow	WN02	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	34.1291	-118.0483
DQ080057	2003-08-01	USA	CA	CA/Los_Angeles	Bird-crow	WN02	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	34.1291	-118.0483
DQ080056	2003-08-01	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	32.9392	-114.9009
DQ080055	2003-08-01	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	32.9392	-114.9009
DQ080054	2003-08-01	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	34.4834	-118.0804
DQ080053	2003-08-01	USA	AZ	AZ/Apache	Mosquito-Culex	SW03	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	35.6053	-109.4589
DQ080052	2003-08-01	USA	AZ	AZ/Maricopoa	Mosquito-Culex	SW03	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	33.3813	-112.5735
DQ080051	2003-08-01	USA	AZ	AZ/Cochise	Mosquito-Culex	SW03	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	31.7487	-110.024
AF206518	1999-09-14	USA	CT	CT/Fairfield	Mosquito-Culex	NY99	Anderson et al	Science 286 (5448), 2331-2333 (1999)	Isolation of West Nile virus from mosquitoes, crows, and a Cooper's hawk in Connecticut	https://www.ncbi.nlm.nih.gov/pubmed/10600741	41.0389	-73.6136
AF202541	1999-08-28	USA	NY	NY/Madison	Human	NY99	Jia et al	Lancet 354 (9194), 1971-1972 (1999)	Genetic analysis of West Nile New York 1999 encephalitis virus	https://www.ncbi.nlm.nih.gov/pubmed/10622305	42.7561	-75.8166
DQ176637	2002-08-01	USA	TX	TX/Hall	Bird-other	WN02	Keller et al	J. Virol. 80 (19), 9424-9434 (2006)	Resistance to alpha/beta interferon is a determinant of West Nile virus replication fitness and virulence	https://www.ncbi.nlm.nih.gov/pubmed/16973548	34.4489	-100.6899
AY646354	2002-08-01	USA	NY	NY/Madison	Human	WN02	Grinev et al	Genome Announc 2 (5) (2014)	Complete Genome Sequence of West Nile Virus Strains Used for the Formulation of CBER/FDA RNA Reference Reagents and Lot Release Panels for Nucleic Acid Testing	https://www.ncbi.nlm.nih.gov/pubmed/25359905	42.7561	-75.8166
DQ666452	2005-08-01	USA	SD	SD/Stanley	Human	SW03	Grinev et al	Unpublished	Genetic variability of West Nile virus (WNV) in blood donor populations during four consecutive epidemics (2002 to 2005) in the USA	https://www.ncbi.nlm.nih.gov/nuccore/DQ666452	44.216	-100.2502
DQ666451	2005-08-01	USA	AZ	AZ/Yavapai	Human	SW03	Grinev et al	Unpublished	Genetic variability of West Nile virus (WNV) in blood donor populations during four consecutive epidemics (2002 to 2005) in the USA	https://www.ncbi.nlm.nih.gov/nuccore/DQ666451	34.1698	-111.9337
DQ666450	2005-08-01	USA	TX	TX/Concho	Human	WN02	Grinev et al	Unpublished	Genetic variability of West Nile virus (WNV) in blood donor populations during four consecutive epidemics (2002 to 2005) in the USA	https://www.ncbi.nlm.nih.gov/nuccore/DQ666450	31.1697	-100.0787
DQ666449	2005-08-01	USA	TX	TX/Concho	Human	SW03	Grinev et al	Unpublished	Genetic variability of West Nile virus (WNV) in blood donor populations during four consecutive epidemics (2002 to 2005) in the USA	https://www.ncbi.nlm.nih.gov/nuccore/DQ666449	31.1697	-100.0787
DQ666448	2004-08-01	USA	AZ	AZ/Yavapai	Human	SW03	Grinev et al	Unpublished	Genetic variability of West Nile virus (WNV) in blood donor populations during four consecutive epidemics (2002 to 2005) in the USA	https://www.ncbi.nlm.nih.gov/nuccore/DQ666448	34.1698	-111.9337
AF260967	1999-08-01	USA	NY	NY/New_York	Horse	NY99	Bowen et al	Unpublished	Complete genomic sequence of West Nile virus equine isolate New York 1999	https://www.ncbi.nlm.nih.gov/nuccore/AF260967	40.7656	-73.9624
DQ005530	2003-08-01	USA	UT	UT/Sanpete	Human	WN02	Grinev et al	Unpublished	Genetic variability in West Nile virus (WNV) isolates from blood donors specimens from 2002, 2003 and 2004 USA epidemics	https://www.ncbi.nlm.nih.gov/nuccore/DQ005530	39.497	-111.5452
KY229074	2012-08-21	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY229073	2012-08-21	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY229072	2012-08-14	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY229071	2012-08-07	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY229070	2012-08-09	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY229069	2012-08-07	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY229068	2012-08-01	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY216155	2012-07-31	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY216154	2012-07-25	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY216153	2012-07-25	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY216152	2012-07-17	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY216151	2012-07-17	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY216150	2012-07-11	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
KY216149	2012-06-20	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Ehrbar et al	Infect. Genet. Evol. 51 (2017) In press	High levels of local inter- and intra-host genetic variation of West Nile virus and evidence of fine-scale evolutionary pressures	https://www.ncbi.nlm.nih.gov/pubmed/28411164	40.8745	-72.8702
JX015520	2009-08-11	Mexico	Mexico	Mexico/Ciudad_Juarez	Mosquito-Culex	SW03	Mann et al	Virology 436 (1), 75-80 (2013)	Dynamic transmission of West Nile virus across the United States-Mexican border	https://www.ncbi.nlm.nih.gov/pubmed/23141421	31.7394	-106.4869
JX015518	2008-09-09	Mexico	Mexico	Mexico/Ciudad_Juarez	Mosquito-Culex	SW03	Mann et al	Virology 436 (1), 75-80 (2013)	Dynamic transmission of West Nile virus across the United States-Mexican border	https://www.ncbi.nlm.nih.gov/pubmed/23141421	31.7394	-106.4869
W001	2007-10-02	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.846	-116.93
W002	2007-10-02	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.786	-116.95
W003	2008-08-18	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.784	-116.97
W004	2009-05-13	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.904	-117.243
W005	2012-10-29	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.828	-117.258
W006	2013-07-10	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.885	-116.946
W007	2013-07-23	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	33.081	-117.247
W008	2014-10-07	USA	CA	CA/San_Diego	Bird-crow	SW03	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.677	-117.071
W009	2015-10-02	USA	CA	CA/San_Diego	Bird-crow	SW03	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.827	-117.142
W010	2016-08-15	USA	CA	CA/San_Diego	Bird-crow	SW03	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.631	-117.073
W011	2008-12-08	USA	CA	CA/San_Diego	Bird-other	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	33.016	-116.802
W012	2014-10-28	USA	CA	CA/San_Diego	Bird-other	SW03	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	33.016	-117.07
W013	2016-06-30	USA	CA	CA/San_Diego	Bird-other	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	33.015	-117.053
W014	2014-10-31	USA	CA	CA/San_Diego	Mosquito-Culex	SW03	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.839	-117.129
W015	2015-08-21	USA	CA	CA/San_Diego	Mosquito-Culex	SW03	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.652	-117.107
W017	2007-03-19	USA	CA	CA/San_Diego	Bird-other	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.757	-117.072
W018	2007-03-19	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	33.239	-117.335
W019	2007-10-02	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.786	-116.95
W020	2007-10-02	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	33.246	-117.328
W022	2008-02-06	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.855	-117.004
W026	2008-05-14	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.901	-117.158
W027	2008-05-14	USA	CA	CA/San_Diego	Bird-other	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	33.028	-117.092
W028	2008-06-11	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.958	-117.241
W029	2008-06-11	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.999	-117.255
W030	2008-06-25	USA	CA	CA/San_Diego	Bird-other	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.73	-117.032
W031	2008-09-15	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.958	-117.14
W032	2008-06-25	USA	CA	CA/San_Diego	Bird-other	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	32.763	-117.251
W034	2008-08-07	USA	CA	CA/San_Diego	Bird-other	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	33.091	-117.07
W035	2008-09-18	USA	CA	CA/San_Diego	Bird-crow	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	33.032	-117.289
